CustomerKey;GeographyKey;FullName;Gender;City
15928;171;Priscilla Pal;Woman;Neunkirchen
15929;258;Karla Raji;Woman;Maidenhead
15930;200;Tiffany He;Woman;Paris
15931;213;Micah Xu;Man;Verrieres Le Buisson
15932;178;Tabitha Jimenez;Woman;Sulzbach Taunus
15933;260;Clinton Dominguez;Man;Milton Keynes
15934;609;Nichole Raji;Woman;Bellingham
15935;536;Amber King;Woman;Beaverton
15936;553;Abigail Johnson;Woman;Woodburn
15937;609;Grace Lewis;Woman;Bellingham
15938;634;Sean Collins;Man;Redmond
15939;642;Jennifer Brown;Woman;Tacoma
15940;553;Jack Bryant;Man;Woodburn
15941;322;Bailey Brooks;Woman;Fremont
15942;66;Lucas Rodriguez;Man;Sooke
15943;69;Richard Watson;Man;Victoria
15944;611;Damien Lu;Man;Bremerton
15945;633;Alexandria Kelly;Woman;Puyallup
15946;298;Wyatt Wilson;Man;Bellflower
15947;307;Michelle Blue;Woman;Chula Vista
15948;335;Angela Hughes;Woman;Lemon Grove
15949;339;Katherine Green;Woman;Mill Valley
15950;543;Erin Peterson;Woman;Lebanon
15951;637;Jenna Baker;Woman;Seattle
15952;638;Evan Cooper;Man;Sedro Woolley
15953;298;Julio Moreno;Man;Bellflower
15954;298;Marshall Deng;Man;Bellflower
15955;302;Neil Ortega;Man;Burlingame
15956;348;Ryan Li;Man;Oakland
15957;355;Samuel Ross;Man;Redwood City
15958;612;Nicole Ross;Woman;Burien
15959;634;Logan Rodriguez;Man;Redmond
15960;314;Brianna Bryant;Woman;Daly City
15961;368;Ashley Walker;Woman;Santa Cruz
15962;547;Benjamin Winter;Man;Portland
15963;633;Madison Smith;Woman;Puyallup
15964;331;Steven Cox;Man;La Jolla
15965;361;Jennifer Watson;Woman;San Gabriel
15966;548;Natalie Foster;Woman;Salem
15967;612;Dakota Diaz;Man;Burien
15968;385;Edward Gonzalez;Man;Woodland Hills
15969;545;Sean Murphy;Man;Milwaukie
15970;300;Samuel Thompson;Man;Beverly Hills
15971;623;Ryan Jenkins;Man;Kirkland
15972;301;Caitlin Bailey;Woman;Burbank
15973;638;Christopher Garcia;Man;Sedro Woolley
15974;52;Marcus Green;Man;Langley
15975;609;Gabrielle Collins;Woman;Bellingham
15976;611;Kristopher Patel;Man;Bremerton
15977;612;Julia Harris;Woman;Burien
15978;614;Xavier Walker;Man;Edmonds
15979;626;Nicole Cook;Woman;Lynnwood
15980;632;Gabrielle Morgan;Woman;Port Orchard
15981;552;Gabriel Powell;Man;W. Linn
15982;300;Jose Evans;Man;Beverly Hills
15983;358;Alexis Ross;Woman;San Carlos
15984;369;Nathan Wright;Man;Santa Monica
15985;372;Devin Johnson;Man;Spring Valley
15986;307;Dalton Sanchez;Man;Chula Vista
15987;642;Nicole Kelly;Woman;Tacoma
15988;547;Edward Moore;Man;Portland
15989;302;Savannah Campbell;Woman;Burlingame
15990;331;Eduardo Richardson;Man;La Jolla
15991;635;David Taylor;Man;Renton
15992;358;Isabelle Alexander;Woman;San Carlos
15993;55;Spencer Coleman;Man;Newton
15994;612;Olivia Blue;Woman;Burien
15995;315;Kaitlyn Johnson;Woman;Downey
15996;60;Emily Barnes;Woman;Port Hammond
15997;59;Melissa Jenkins;Woman;Oak Bay
15998;307;Marissa Flores;Woman;Chula Vista
15999;632;Maria Hill;Woman;Port Orchard
16000;70;Gabrielle Ramirez;Woman;Westminster
16001;301;Ricardo Pal;Man;Burbank
16002;552;Paige Hayes;Woman;W. Linn
16003;348;Carol Robinson;Woman;Oakland
16004;611;Joe Martinez;Man;Bremerton
16005;50;Jordan Hill;Man;Haney
16006;372;Angelica Henderson;Woman;Spring Valley
16007;611;Janelle Gonzalez;Woman;Bremerton
16008;623;Morgan Allen;Woman;Kirkland
16009;68;Matthew Martinez;Man;Vancouver
16010;326;Nicole Wood;Woman;Grossmont
16011;62;Maria Murphy;Woman;Royal Oak
16012;65;Grace Cooper;Woman;Shawnee
16013;536;Xavier Williams;Man;Beaverton
16014;301;Christopher Wilson;Man;Burbank
16015;335;Jessica Cooper;Woman;Lemon Grove
16016;37;Bradley She;Man;Seaford
16017;347;Jeremy Ramirez;Man;Novato
16018;358;Emma Henderson;Woman;San Carlos
16019;374;Amber Hernandez;Woman;Torrance
16020;51;Thomas Diaz;Man;Langford
16021;54;Shelby Sanchez;Woman;N. Vancouver
16022;607;Devin Hernandez;Man;Ballard
16023;32;Willie Zhang;Man;Bendigo
16024;627;Isaac Hill;Man;Marysville
16025;6;Jorge Sun;Man;Lavender Bay
16026;17;Byron Jiménez;Man;St. Leonards
16027;21;Anne Vazquez;Woman;Caloundra
16028;18;Cody Cooper;Man;Sydney
16029;16;Abby Patel;Woman;Springwood
16030;25;Max Martin;Man;Hervey Bay
16031;27;Ian Allen;Man;Townsville
16032;2;Colin Chavez;Man;Coffs Harbour
16033;248;Erica Lin;Woman;London
16034;146;Pamela Suri;Woman;Frankfurt am Main
16035;237;Sebastian Morgan;Man;Esher-Molesey
16036;279;Maria Long;Woman;York
16037;162;Melissa Kelly;Woman;Werne
16038;243;Roy Sai;Man;Leeds
16039;143;Steve Yang;Man;Bonn
16040;197;Casey Gill;Man;Paris
16041;208;Pedro Raman;Man;Saint Germain en Laye
16042;209;Ian Hall;Man;Versailles
16043;233;Mathew Romero;Man;Bracknell
16044;124;Connie Rai;Woman;Berlin
16045;260;Evelyn Sara;Woman;Milton Keynes
16046;275;Robyn Gomez;Woman;Wokingham
16047;175;Taylor Johnson;Woman;Saarlouis
16048;147;Kelli Yang;Woman;Hamburg
16049;119;Ashlee Nara;Woman;Grevenbroich
16050;271;Reginald Moreno;Man;Warrington
16051;187;Leonard Xu;Man;Lille
16052;193;Danny Gutierrez;Man;Paris
16053;267;Frederick Perez;Man;Runcorn
16054;275;Hector Ortega;Man;Wokingham
16055;171;Ryan Lee;Man;Neunkirchen
16056;212;Alison Shan;Woman;Morangis
16057;159;Michele Gomez;Woman;München
16058;251;Margaret Zhang;Woman;London
16059;119;Jésus Carlson;Man;Grevenbroich
16060;383;Antonio Griffin;Man;West Covina
16061;311;Miguel Butler;Man;Concord
16062;642;Katherine Johnson;Woman;Tacoma
16063;299;Francisco Kapoor;Man;Berkeley
16064;368;Isabella Griffin;Woman;Santa Cruz
16065;343;Makayla Torres;Woman;National City
16066;337;Alex Ramirez;Man;Long Beach
16067;641;Maria Butler;Woman;Spokane
16068;607;Jerry Shen;Man;Ballard
16069;339;Brianna Hall;Woman;Mill Valley
16070;343;Sierra Phillips;Woman;National City
16071;50;Taylor Rodriguez;Woman;Haney
16072;536;Caleb Evans;Man;Beaverton
16073;623;Miranda Bryant;Woman;Kirkland
16074;633;Caleb Roberts;Man;Puyallup
16075;644;Alexis Johnson;Woman;Walla Walla
16076;648;Catherine Rogers;Woman;Yakima
16077;301;Stephanie Rogers;Woman;Burbank
16078;326;Nicole James;Woman;Grossmont
16079;368;Natalie Carter;Woman;Santa Cruz
16080;337;Oscar Patterson;Man;Long Beach
16081;298;Arturo Cai;Man;Bellflower
16082;609;Autumn Zeng;Woman;Bellingham
16083;43;Mindy Raje;Woman;Burnaby
16084;542;Allison Wright;Woman;Lake Oswego
16085;50;Trevor Gonzales;Man;Haney
16086;298;Charles Watson;Man;Bellflower
16087;299;Micah Chen;Man;Berkeley
16088;536;Bryce Sanders;Man;Beaverton
16089;62;Lucas Brooks;Man;Royal Oak
16090;60;Emma White;Woman;Port Hammond
16091;315;Alyssa Lewis;Woman;Downey
16092;616;Jessica Bryant;Woman;Everett
16093;347;Kaitlyn Morris;Woman;Novato
16094;368;Kayla Brown;Woman;Santa Cruz
16095;316;Marcus Garcia;Man;El Cajon
16096;43;Kenneth She;Man;Burnaby
16097;49;Jessica Stewart;Woman;Cliffside
16098;69;Jasmine Diaz;Woman;Victoria
16099;637;Julian Jenkins;Man;Seattle
16100;310;Jose Johnson;Man;Colma
16101;322;Mary Lopez;Woman;Fremont
16102;310;Marcus Alexander;Man;Colma
16103;62;Haley Hill;Woman;Royal Oak
16104;627;Jordan Hernandez;Woman;Marysville
16105;536;Kristy Diaz;Woman;Beaverton
16106;62;Ian Barnes;Man;Royal Oak
16107;644;Jordan Edwards;Woman;Walla Walla
16108;614;Bryce Howard;Man;Edmonds
16109;54;Adam Turner;Man;N. Vancouver
16110;69;Brandon Long;Man;Victoria
16111;542;Allison Green;Woman;Lake Oswego
16112;299;Frank Munoz;Man;Berkeley
16113;302;Roger Lal;Man;Burlingame
16114;325;Gavin Ross;Man;Glendale
16115;339;Jennifer Diaz;Woman;Mill Valley
16116;343;Begoña Hurtado;Man;National City
16117;609;Brad Lal;Man;Bellingham
16118;348;James Wright;Man;Oakland
16119;539;Hailey Watson;Woman;Corvallis
16120;314;Bryce Ramirez;Man;Daly City
16121;53;Kaitlyn Ross;Woman;Metchosin
16122;300;Jason Phillips;Man;Beverly Hills
16123;50;Natalie Patterson;Woman;Haney
16124;59;Eduardo Murphy;Man;Oak Bay
16125;60;Victoria Watson;Woman;Port Hammond
16126;347;Faith Kelly;Woman;Novato
16127;302;Amanda Edwards;Woman;Burlingame
16128;51;Destiny Ward;Woman;Langford
16129;547;Jordyn Russell;Woman;Portland
16130;300;Mike Seamans;Woman;Beverly Hills
16131;301;Albert Romero;Man;Burbank
16132;62;Sierra Nelson;Woman;Royal Oak
16133;51;Dylan Simmons;Man;Langford
16134;536;Roy Hernandez;Man;Beaverton
16135;536;Chelsea Raman;Woman;Beaverton
16136;611;George Srini;Man;Bremerton
16137;631;Timothy King;Man;Olympia
16138;315;David Butler;Man;Downey
16139;383;Jacqueline Alexander;Woman;West Covina
16140;59;Seth Harris;Man;Oak Bay
16141;369;Shelby Ramirez;Woman;Santa Monica
16142;642;Sophia King;Woman;Tacoma
16143;329;Sara Evans;Woman;Imperial Beach
16144;623;Patrick Kelly;Man;Kirkland
16145;633;Sydney Anderson;Woman;Puyallup
16146;609;Jacquelyn Saunders;Woman;Bellingham
16147;335;Nathan Griffin;Man;Lemon Grove
16148;337;Karen Walker;Woman;Long Beach
16149;52;Dalton Perry;Man;Langley
16150;331;Nicole Thompson;Woman;La Jolla
16151;648;Chloe Sanchez;Woman;Yakima
16152;361;Katherine Evans;Woman;San Gabriel
16153;626;Eric Jai;Man;Lynnwood
16154;360;Jennifer Scott;Woman;San Francisco
16155;33;Joan Jenkins;Woman;Cranbourne
16156;15;Javier Hernandez;Man;Silverwater
16157;18;Cindy Raman;Woman;Sydney
16158;30;Kathleen Gomez;Woman;Perth
16159;28;Mindy Goldberg;Woman;Cloverdale
16160;7;Erika Hernandez;Woman;Malabar
16161;31;Jodi Deng;Woman;Hobart
16162;13;Mackenzie Morgan;Woman;Port Macquarie
16163;34;Willie Chande;Man;Geelong
16164;36;Amy Liang;Woman;Melton
16165;8;Jenny Liu;Woman;Matraville
16166;5;April Goel;Woman;Lane Cove
16167;39;Devin Moore;Man;Sunbury
16168;2;Kathryn Ashe;Woman;Coffs Harbour
16169;19;Dennis Lin;Man;Wollongong
16170;25;Juan Rubio;Man;Hervey Bay
16171;37;Bruce Ruiz;Man;Seaford
16172;21;Janelle Perez;Woman;Caloundra
16173;15;Cory Rana;Man;Silverwater
16174;5;Melinda Hernandez;Woman;Lane Cove
16175;15;Tony Shan;Man;Silverwater
16176;34;Michele Torres;Woman;Geelong
16177;31;Bethany Nath;Woman;Hobart
16178;18;Alfredo Carlson;Man;Sydney
16179;27;Jamie Zhao;Woman;Townsville
16180;2;Kyle Perez;Man;Coffs Harbour
16181;30;Daisy Rubio;Woman;Perth
16182;29;Louis Sun;Man;Findon
16183;17;Tanya Carlson;Woman;St. Leonards
16184;20;Christine She;Woman;Brisbane
16185;16;Grant Raji;Man;Springwood
16186;222;Bethany Raji;Woman;Pantin
16187;257;Louis Hu;Man;London
16188;255;Teresa Torres;Woman;London
16189;265;Amanda Hughes;Woman;Peterborough
16190;247;Lance Alvarez;Man;London
16191;266;Margaret Zeng;Woman;Reading
16192;230;Marie Lopez;Woman;Berkshire
16193;237;Victor Rubio;Man;Esher-Molesey
16194;216;Katie Deng;Woman;Courbevoie
16195;222;Abby Perez;Woman;Pantin
16196;145;Kurt Raheem;Man;Frankfurt am Main
16197;153;Heidi Prasad;Woman;Berlin
16198;236;Arthur Navarro;Man;Cheltenham
16199;128;Terrence Xie;Man;Dresden
16200;271;Julia Edwards;Woman;Warrington
16201;247;Ross Martin;Man;London
16202;196;Kenneth Jai;Man;Paris
16203;225;Warren Raje;Man;Orly
16204;211;Terrence Anand;Man;Les Ulis
16205;196;Melanie Sanders;Woman;Paris
16206;127;Cindy Lewis;Woman;Darmstadt
16207;117;Jordan Shan;Man;Erlangen
16208;174;Ruth Chandra;Woman;Saarbrücken
16209;215;Carolyn Alvarez;Woman;Colombes
16210;302;Olivia Cooper;Woman;Burlingame
16211;611;Jesse Roberts;Man;Bremerton
16212;307;Jacqueline Rivera;Woman;Chula Vista
16213;63;Kaylee Turner;Woman;Shawnee
16214;609;Brett Fernandez;Man;Bellingham
16215;626;Thomas Turner;Man;Lynnwood
16216;632;Charles Mitchell;Man;Port Orchard
16217;553;Amanda Gonzales;Woman;Woodburn
16218;634;Julia Simmons;Woman;Redmond
16219;52;Angel Sanders;Man;Langley
16220;68;Megan Russell;Woman;Vancouver
16221;612;Darren Saunders;Man;Burien
16222;299;Brandon Anderson;Man;Berkeley
16223;338;Carlos Collins;Man;Los Angeles
16224;348;Jacob Martinez;Man;Oakland
16225;336;Wyatt Nelson;Man;Lincoln Acres
16226;638;Maria Blue;Woman;Sedro Woolley
16227;314;Eric Lopez;Man;Daly City
16228;302;Rafael Zhu;Man;Burlingame
16229;607;Wayne Chande;Man;Ballard
16230;298;Craig Blanco;Man;Bellflower
16231;609;Dana Martin;Woman;Bellingham
16232;623;Chase Richardson;Man;Kirkland
16233;335;Rebecca King;Woman;Lemon Grove
16234;360;Wyatt Martin;Man;San Francisco
16235;336;Sebastian Morris;Man;Lincoln Acres
16236;543;Nicholas Martinez;Man;Lebanon
16237;638;Erin James;Woman;Sedro Woolley
16238;300;Ann Arun;Woman;Beverly Hills
16239;339;Gabriel Nelson;Man;Mill Valley
16240;301;Madeline Green;Woman;Burbank
16241;68;Isabel Butler;Woman;Vancouver
16242;310;Megan Garcia;Woman;Colma
16243;57;Maria James;Woman;Newton
16244;298;Gregory Kumar;Man;Bellflower
16245;369;Alexandra Griffin;Woman;Santa Monica
16246;638;Lucas Simmons;Man;Sedro Woolley
16247;66;Anna Brown;Woman;Sooke
16248;618;Alyssa Ross;Woman;Issaquah
16249;316;Jesse Rivera;Man;El Cajon
16250;241;Brendan Raje;Man;Kirkby
16251;261;Makayla Howard;Woman;Newcastle upon Tyne
16252;175;Danny Jiménez;Man;Saarlouis
16253;147;Bethany Lal;Woman;Hamburg
16254;207;Maria Morris;Woman;Chatou
16255;224;Taylor Russell;Woman;Tremblay-en-France
16256;243;Richard Collins;Man;Leeds
16257;216;Michele Chandra;Woman;Courbevoie
16258;183;Deanna Malhotra;Woman;Orleans
16259;190;Ebony Sai;Woman;Villeneuve-d'Ascq
16260;262;Gina Schmidt;Woman;Oxford
16261;186;Diana Navarro;Woman;Dunkerque
16262;192;Kathryn Xie;Woman;Paris
16263;121;Eduardo Robinson;Man;Ingolstadt
16264;271;Jennifer Howard;Woman;Warrington
16265;220;Julie Goel;Woman;Bobigny
16266;212;Alisha Yang;Woman;Morangis
16267;119;Edwin Chen;Man;Grevenbroich
16268;206;Lindsey Kumar;Woman;Roissy en Brie
16269;163;Tara Nath;Woman;Berlin
16270;126;Jerome Hernandez;Man;Berlin
16271;138;Michele Gutierrez;Woman;Berlin
16272;260;Raul Deng;Man;Milton Keynes
16273;220;Marie Martinez;Woman;Bobigny
16274;115;Ross Diaz;Man;Eilenburg
16275;272;Deborah McDonald;Woman;Warrington
16276;154;Brandi Carlson;Woman;Bonn
16277;274;Christy Luo;Woman;West Sussex
16278;120;Angel Turner;Man;Hof
16279;117;Victoria Patterson;Woman;Erlangen
16280;170;Glenn Ma;Man;Münster
16281;198;Gilbert Luo;Man;Paris
16282;254;Kristine Suarez;Woman;London
16283;202;Clayton Raji;Man;Paris
16284;120;Troy Perez;Man;Hof
16285;205;Mindy Xie;Woman;Lieusaint
16286;195;Billy Torres;Man;Paris
16287;249;Laura Xu;Woman;London
16288;219;Edwin Shen;Man;Suresnes
16289;179;Julie Pal;Woman;Saint Ouen
16290;146;Russell Nath;Man;Frankfurt am Main
16291;204;Lindsey Lal;Woman;Paris
16292;149;Carly Lal;Woman;Mühlheim
16293;238;Sean Adams;Man;Gateshead
16294;253;Steve Hu;Man;London
16295;184;Roger Xu;Man;Metz
16296;190;Sydney White;Woman;Villeneuve-d'Ascq
16297;131;Deanna Garcia;Woman;Frankfurt
16298;147;Adrienne Sanz;Woman;Hamburg
16299;161;Alison Tang;Woman;Solingen
16300;269;Orlando Martin;Man;Stoke-on-Trent
16301;191;Omar Cai;Man;Boulogne-sur-Mer
16302;185;Rosa Zeng;Woman;Croix
16303;127;Tracy Yuan;Woman;Darmstadt
16304;127;Justin Moore;Man;Darmstadt
16305;121;Stanley Gonzalez;Man;Ingolstadt
16306;270;Kristine Romero;Woman;W. York
16307;135;Kelli Sun;Woman;Salzgitter
16308;268;Sheena Chander;Woman;Liverpool
16309;128;Desiree Ortega;Woman;Dresden
16310;186;Diana Rubio;Woman;Dunkerque
16311;250;Carl Beck;Man;London
16312;217;Bethany Beck;Woman;Paris La Defense
16313;160;Hailey Russell;Woman;Paderborn
16314;269;Gabriel Ross;Man;Stoke-on-Trent
16315;196;Garrett Richardson;Man;Paris
16316;164;Kelli Hu;Woman;Berlin
16317;263;Joel Raman;Man;Oxford
16318;272;Kellie Moreno;Woman;Warrington
16319;220;Joy Ortega;Woman;Bobigny
16320;186;Rachel Simmons;Woman;Dunkerque
16321;231;Ruth Malhotra;Woman;Billericay
16322;217;Gloria Dominguez;Woman;Paris La Defense
16323;209;Dustin Raje;Man;Versailles
16324;231;Juan Romero;Man;Billericay
16325;267;Emma Williams;Woman;Runcorn
16326;142;Jésus Romero;Man;Bonn
16327;135;Darren Diaz;Man;Salzgitter
16328;274;Maurice Rai;Man;West Sussex
16329;247;Jamie Ye;Woman;London
16330;207;Luke Simmons;Man;Chatou
16331;56;Erin Richardson;Woman;Newton
16332;8;Joan Vazquez;Woman;Matraville
16333;616;Caleb Hill;Man;Everett
16334;546;Natalie Bailey;Woman;Oregon City
16335;298;Kristen Lu;Woman;Bellflower
16336;315;Jonathan Wright;Man;Downey
16337;316;Jose White;Man;El Cajon
16338;23;Barbara Zhang;Woman;Gold Coast
16339;27;Seth Davis;Man;Townsville
16340;329;Sean Mitchell;Man;Imperial Beach
16341;25;Lacey Raji;Woman;Hervey Bay
16342;33;Gregory Jai;Man;Cranbourne
16343;17;Joel Malhotra;Man;St. Leonards
16344;368;Xavier King;Man;Santa Cruz
16345;19;Francis Ramos;Man;Wollongong
16346;9;Marc Navarro;Man;Milsons Point
16347;14;Raul Sharma;Man;Rhodes
16348;4;Roy Raman;Man;Goulburn
16349;32;Levi Sai;Man;Bendigo
16350;18;Fernando Thompson;Man;Sydney
16351;26;Martha Xu;Woman;Rockhampton
16352;4;Tiffany Gao;Woman;Goulburn
16353;611;Alejandro Xu;Man;Bremerton
16354;627;Janet Torres;Woman;Marysville
16355;307;Sam Foster;Woman;Chula Vista
16356;352;Sophia Baker;Woman;Palo Alto
16357;336;Margaret Russell;Woman;Lincoln Acres
16358;69;Samuel Jai;Man;Victoria
16359;553;Shelby Richardson;Woman;Woodburn
16360;648;Justin Garcia;Man;Yakima
16361;372;Wyatt White;Man;Spring Valley
16362;348;Joshua Smith;Man;Oakland
16363;52;Melanie Ramirez;Woman;Langley
16364;307;Shawna Yuan;Woman;Chula Vista
16365;59;Jenna Young;Woman;Oak Bay
16366;49;Isabelle Henderson;Woman;Cliffside
16367;536;Emily Williams;Woman;Beaverton
16368;635;Lauren Williams;Woman;Renton
16369;616;Isabel Powell;Woman;Everett
16370;49;Molly Gonzalez;Woman;Cliffside
16371;311;Caleb Diaz;Man;Concord
16372;336;Vanessa Foster;Woman;Lincoln Acres
16373;623;Sara Cook;Woman;Kirkland
16374;553;Edward Phillips;Man;Woodburn
16375;372;Gabriella Hernandez;Woman;Spring Valley
16376;609;Maria Wright;Woman;Bellingham
16377;338;Jordan Adams;Woman;Los Angeles
16378;553;Hailey Baker;Woman;Woodburn
16379;310;Marc Jimenez;Man;Colma
16380;64;Mariah Torres;Woman;Shawnee
16381;612;Kayla Davis;Woman;Burien
16382;642;Jennifer Davis;Woman;Tacoma
16383;355;Brian Kelly;Man;Redwood City
16384;345;Jada Reed;Woman;Newport Beach
16385;368;James Perez;Man;Santa Cruz
16386;279;Philip Moyer;Man;York
16387;229;Douglas Vance;Man;Berks
16388;196;Jay Torres;Man;Paris
16389;164;Arturo Shen;Man;Berlin
16390;172;Mario Nath;Man;Offenbach
16391;213;Sergio Suri;Man;Verrieres Le Buisson
16392;180;Kari Raman;Woman;Colomiers
16393;224;Xavier Edwards;Man;Tremblay-en-France
16394;187;Bryan Bell;Man;Lille
16395;192;Tara Pal;Woman;Paris
16396;149;Keith Rai;Man;Mühlheim
16397;153;Andy Navarro;Man;Berlin
16398;189;Emmanuel Rana;Man;Roubaix
16399;131;Arturo Xu;Man;Frankfurt
16400;222;Theodore Ramos;Man;Pantin
16401;250;Margaret Gao;Woman;London
16402;262;Alexander Martin;Man;Oxford
16403;217;Byron Suarez;Man;Paris La Defense
16404;198;Raul Nara;Man;Paris
16405;229;Adriana Sai;Woman;Berks
16406;262;Dakota Henderson;Man;Oxford
16407;260;Colleen Zhao;Woman;Milton Keynes
16408;201;Arthur Madan;Man;Paris
16409;164;Ebony Moreno;Woman;Berlin
16410;272;Joy Navarro;Woman;Warrington
16411;172;Stanley Sanchez;Man;Offenbach
16412;185;Leah Liang;Woman;Croix
16413;155;Julia Gonzalez;Woman;Bottrop
16414;127;Kelly Flores;Woman;Darmstadt
16415;224;Andre Patel;Man;Tremblay-en-France
16416;190;Brian Rivera;Man;Villeneuve-d'Ascq
16417;234;Noah Bryant;Man;Bury
16418;202;Katrina Rai;Woman;Paris
16419;118;Lacey Simpson;Woman;Frankfurt
16420;266;Eddie Alonso;Man;Reading
16421;219;Natasha Diaz;Woman;Suresnes
16422;174;Kurt Xu;Man;Saarbrücken
16423;211;Sergio Madan;Man;Les Ulis
16424;200;Brandi Diaz;Woman;Paris
16425;206;Lisa Lu;Woman;Roissy en Brie
16426;210;Jorge Ye;Man;Saint Ouen
16427;273;Kendra Alonso;Woman;Watford
16428;234;Ryan Ross;Man;Bury
16429;175;Jaclyn Luo;Woman;Saarlouis
16430;196;Franklin Rai;Man;Paris
16431;199;Jermaine Rodriguez;Man;Paris
16432;207;John Garcia;Man;Chatou
16433;202;Mathew Dominguez;Man;Paris
16434;171;Taylor Bailey;Woman;Neunkirchen
16435;261;Steven Cooper;Man;Newcastle upon Tyne
16436;189;Ethan Henderson;Man;Roubaix
16437;244;Jésus Gutierrez;Man;London
16438;193;Kaitlin Arthur;Woman;Paris
16439;193;Dawn Deng;Woman;Paris
16440;202;Jimmy Martin;Man;Paris
16441;127;Jason Young;Man;Darmstadt
16442;131;Luke Gonzalez;Man;Frankfurt
16443;239;Dawn Gao;Woman;Gloucestershire
16444;267;Erika Carlson;Woman;Runcorn
16445;234;Caitlin Ward;Woman;Bury
16446;266;Kristine Munoz;Woman;Reading
16447;267;Kate Becker;Woman;Runcorn
16448;168;Cheryl Martin;Woman;Kiel
16449;233;Casey Browning;Man;Bracknell
16450;187;Rebekah Gutierrez;Woman;Lille
16451;149;Karl Stone;Man;Mühlheim
16452;232;Cassie Luo;Woman;Birmingham
16453;271;Mayra Chandra;Woman;Warrington
16454;274;Marco Suri;Man;West Sussex
16455;208;Deb Moreno;Woman;Saint Germain en Laye
16456;147;Larry Navarro;Man;Hamburg
16457;156;Kathleen Martin;Woman;Braunschweig
16458;132;Michele Ruiz;Woman;Hamburg
16459;236;Carolyn Kapoor;Woman;Cheltenham
16460;277;Jodi Xu;Woman;York
16461;279;Rosa Wu;Woman;York
16462;147;Marissa Gonzales;Woman;Hamburg
16463;155;Anna Murphy;Woman;Bottrop
16464;260;Alan Liu;Man;Milton Keynes
16465;231;Kara Goel;Woman;Billericay
16466;127;Alisha Kumar;Woman;Darmstadt
